id,dimension,text,rater_one,rater_two,rater_three,average_score
AU01.003310,d5_ambiguity_tolerance,"Können Sie beschreiben, was Sie daran respektlos finden? Also auch wem gegenüber empfinden Sie das respektlos?",4,3,2,3.0
AU01.003342,d5_ambiguity_tolerance,"Können Sie es sich vorstellen, vielleicht mit mir gemeinsam auszuprobieren, ob wir Ihre Symptome vielleicht gemeinsam in den Griff bekommen, ohne jemals zu wissen, ob Sie verflucht sind und ob dieser Fluch auch stoppt? Sie haben ja nichts zu verlieren, indem Sie das einfach mit mir gemeinsam mal ausprobieren.",3,1,2,2.0
AU01.003343,d5_ambiguity_tolerance,"Es könnte sein, dass ihre psychischen Probleme damit zusammenhängen, ob sie die Engel verärgert haben. Das werden wir nicht überprüfen können. Aber was wir gemeinsam machen können, ist alternative Strategien auszuprobieren, die meinen anderen Patienten bisher sehr gut geholfen haben und die sehr vielen anderen Patienten in ihrer Lage bisher schon geholfen haben. Also wären sie offen, dieser Option mal eine Chance zu geben?",3,1,2,2.0
AU01.003344,d5_ambiguity_tolerance,"Ich sehe, sie wünschen sich, dass ihre Werte zu 100 Prozent an ihre Kinder übertragen werden. Und gleichzeitig würde ich sie bitten, sich vielleicht zu erinnern an ihre Kindheit und an Werte und Ansichten ihrer Eltern. Würden Sie sagen, sie wurden eins zu eins nur von ihren Eltern geprägt, in Anführungszeichen? Oder gab es da noch andere Einflussfaktoren? Welche Menschen haben sie noch beeinflusst in ihrem Älterwerden und ihrem Erwachsenwerden?",2,2,3,2.333
AU01.003371,d5_ambiguity_tolerance,"Es gibt viele Personen, die sich als Atheisten bezeichnen würden, über sie denken würden und der Religion und Tradition und Wert so wichtig sind.",1,1,1,1.0
AU01.003372,d5_ambiguity_tolerance,Wie kommt es bei Ihren Kindern an?,2,2,2,2.0
AU01.003373,d5_ambiguity_tolerance,"Dann sind es mehr Neutronen. Wie meinen Sie das? Wer geht erst, wenn der Flug von Ihnen genommen wird?",2,1,2,1.667
AU01.003416,d5_ambiguity_tolerance,"Dieses Gefühl, dass das respektlos ist, ist ja sehr nachvollziehbar vor dem Hintergrund mit welchen Werten sie aufgewachsen sind und welche sie auch haben. Wären Sie dennoch daran interessiert, einmal beide Sichtweisen, also die und dieser, also Ihre und die der genannten Kommilitonen, einmal sich anzuschauen von beiden Seiten?",4,2,3,3.0
AU01.003417,d5_ambiguity_tolerance,"Und das ist sehr nachvollziehbar, dass Sie wollen, dass Ihre Kinder auch nach Ihren Werten aufwachsen, nach denen Sie auch selber aufgewachsen sind. Das kann ich sehr gut verstehen. Hätten Sie dennoch Interesse daran, einmal beide Standpunkte sich anzuschauen, also auch die von den Familien, von denen Sie gerade gesprochen haben, so die Kinder, wie die hier so aufwachsen, was denn da so deren Beweggründe sein könnten?",4,2,3,3.0
AU01.003418,d5_ambiguity_tolerance,"Ist das für Sie ein guter oder ein schlechter Gedanke, dass Sie von den Engeln umgeben sind und die Sie auch beeinflussen in Ihrem Leben?",3,3,3,3.0
AU01.003449,d5_ambiguity_tolerance,"Ein Fluch, sagen Sie. Können Sie das genauer beschreiben, warum ist dieser Fluch da? Was zeichnet diesen Fluch aus?",3,3,3,3.0
AU01.003450,d5_ambiguity_tolerance,"Was heißt das dann konkret für Sie, dass die Werte in Ihre Kinder übergehen? Wie stellen Sie sich das vor?",3,3,3,3.0
AU01.003451,d5_ambiguity_tolerance,"Respektlos ist jetzt vielleicht auch ein sehr direktes Wort. Können Sie mir das näher erläutern? Inwiefern Sie die Tatsache, dass Menschen nicht an Gott glauben oder an eine höhere Macht glauben, dass das respektlos ist? Also respektvoll hat immer so einen Einbezug vielleicht, dass sie sich selber dadurch angegriffen fühlen?",2,3,3,2.667
AU01.003497,d5_ambiguity_tolerance,"Ich würde gerne wissen, wie sehr Sie wirklich davon überzeugt sind, dass Ihre Beschwerden mit einem Fluch zusammenhängen, der auf Ihnen liegen könnte. Und außerdem würde ich gerne wissen, ob Sie schon mal an alternative Erklärungsmöglichkeiten gedacht haben. Vielleicht hat jemand anderes schon mal einen anderen Zusammenhang geäußert oder Sie haben selber auch schon mal über etwas anderes nachgedacht.",2,1,2,1.667
AU01.003498,d5_ambiguity_tolerance,"Nun, da wir ja gerade hier zusammensprechen, können wir gemeinsam versuchen zu überlegen, ob es nicht irgendwelche anderen Faktoren gibt, die ebenfalls ihren psychischen Problem beitragen könnten und ob es nicht auch andere Faktoren gibt, die helfen können, dass sie sich besser fühlen würden.",2,2,2,2.0
AU01.003499,d5_ambiguity_tolerance,"Man weiß in der Psychologie, dass die Einstellungen und Werte und die Verhaltensphasen, die man sich aneignet, dass die natürlich stark zusammenhängen mit dem Lebensumfeld, in dem man aufgewachsen ist und in dem man lebt, weil es ja auch wichtig ist, so ein Gefühl von Dazugehörigkeit zu entwickeln. Und wie stellte sich das vor, vielleicht solche guten Werte aus ihrer muslimischen Kultur, für sie guten Werten aus der westlichen Kultur in Einklang zu bringen?",3,1,3,2.333
AU01.003587,d5_ambiguity_tolerance,"So wie ich das verstanden habe oder wie sie das eben geschildert haben, es sind ihnen Werte ja sehr wichtig. Sind denn Werte zwangsläufig mit Religion verbunden? Oder kann man vielleicht auch Werte haben, wenn man nicht religiös ist? Wenn sie sagen, dass es auch Menschen in ihrem Studium gibt, die sich als atheistisch bezeichnen, ist es gleichzusetzen mit Respektlosigkeit.",2,1,2,1.667
AU01.003588,d5_ambiguity_tolerance,"Vielleicht kann das sein, dass wir von Engeln umgeben sind, vielleicht kann es aber auch sein, dass eine Psychotherapie trotzdem hilft oder auch Engel manchmal nicht bei allen Problemen helfen kann und man zusätzlich auch über andere Wege und Mittel sich helfen lassen kann.",1,1,2,1.333
AU01.003589,d5_ambiguity_tolerance,"Meinen Sie, es gibt trotzdem die Möglichkeit, dass wir auch selbst etwas beeinflussen können. Dass wir beeinflussen können, ob etwas mit uns passiert oder nicht passiert, ob es uns besser geht oder nicht.",2,1,2,1.667
AU01.003858,d5_ambiguity_tolerance,"Ich glaube, dass ich das noch nicht ganz verstanden habe, aber das liegt sicherlich einfach auch an dem, was ich bisher so kenne, ob Sie mir das nochmal anders kurz erklären können und lassen Sie uns doch diese verschiedenen Sichtweisen betrachten.",2,2,1,1.667
AU01.003859,d5_ambiguity_tolerance,"Sie schreiben, warum Sie das alles respektlos empfinden und was vielleicht die Motive Ihrer Kommilitoninnen und Kommilitonen sein könnten, in Richtung, dass es uns zugehen.",1,2,0,1.0
AU01.003860,d5_ambiguity_tolerance,"Ich bin jetzt ganz überrascht, dass Sie in eine psychotherapeutische Sprechstunde kommen und Flüche beschreiben. Können Sie erstens mal den Hintergrund zu den Flüchen und Ihren Glauben daran für mich beschreiben, nochmal erklären. Da würde ich mich sehr freuen und das besser nochmal zu verstehen. Und zweitens die Überlegung, was ich jetzt zum Beispiel in dem Sinne dann für Sie tun kann.",3,3,1,2.333
AU01.003930,d5_ambiguity_tolerance,Was genau meinen Sie mit dem Fluch? Können Sie das näher erläutern?,3,3,2,2.667
AU01.003932,d5_ambiguity_tolerance,"Warum empfinden Sie es als respektlos, wenn Menschen an keinen Gott glauben?",2,4,3,3.0
AU01.003978,d5_ambiguity_tolerance,"Was halten Sie von einem kleinen Rollenspiel, was wir immer machen? Ich würde Ihre Sicht einnehmen und Sie nehmen die Sicht der Artisten auf. Und wir versuchen mal so ein bisschen zu argumentieren, was unsere jeweilige Sichtweise ist.",0,2,1,1.0
AU01.003979,d5_ambiguity_tolerance,"Okay, können Sie mir Ihre Sichtweise näher erläutern? Warum glauben Sie das?",3,3,2,2.667
AU01.004030,d5_ambiguity_tolerance,Das ist eine interessante Sichtweise. Können Sie mir das genauer erklären?,4,3,2,3.0
AU01.004031,d5_ambiguity_tolerance,"Können Sie mir genauer erklären, was genau Sie daran als respektlos empfinden, dass diese Personen aus der Uni atheistisch sind?",3,4,3,3.333
AU01.004034,d5_ambiguity_tolerance,"Was genau besorgt sie denn daran, dass ihre Kinder vielleicht mehr wie die anderen Kinder hier aufwachsen könnten? Was sind da Aspekte, die ihnen Sorgen machen?",4,4,3,3.667
AU01.004082,d5_ambiguity_tolerance,"Ich höre raus, es ist für Sie nicht nachvollziehbar, dass andere Menschen hier Religion als etwas unwichtiges wahrnehmen. Jetzt würde mich interessieren, mit Ihnen da mal etwas in den Dialog zu gehen. Was genau finden Sie denn an der Haltung, atheistisch zu sein, respektlos?",3,4,3,3.333
AU01.004083,d5_ambiguity_tolerance,"Ich habe leider gerade nicht ganz verstanden, was sie damit meint. Vielleicht können sie versuchen, es mir nochmal zu erklären. Entschuldigung, ich will es gerne besser verstehen können.",2,3,1,2.0
AU01.004084,d5_ambiguity_tolerance,"Ich höre, da sind Sie sehr klar, welche muslimischen Werte Sie gerne an Ihre Kinder weitergeben wollen und dass Sie es nicht so machen wollen, wie Sie es hier in Ihrem Umfeld häufig erleben. Können Sie noch mal genauer schildern, was an dem, wie es hier ist, finden Sie denn, möchten Sie so nicht haben und was von dem, wie Sie es gelernt haben, ist Ihnen besonders wichtig?",4,4,3,3.667
AU01.004138,d5_ambiguity_tolerance,"Das Bild, was Sie gerade gezeichnet haben, finde ich sehr spannend und interessant und ist für mich auch eine neue Perspektive und ich würde gerne mit Ihnen da weiter darüber sprechen, was dieses Bild für Sie bedeutet, zu sagen, dass wir von Engeln umgeben sind und die gut gestimmt werden müssen und genau, würde aber gerne auch vorher sagen oder abklären, dass es auch sein kann, dass auch ein kritischer Blick von mir darauf vorhanden sein kann und passieren kann und wenn das für Sie okay ist, dann können wir gerne mit dem Bild auch so weiterarbeiten.",4,4,3,3.667
AU01.004141,d5_ambiguity_tolerance,"Wenn wir davon ausgehen, dass ein Fluch auf ihnen liegt, würde ich gerne nachfragen, was denn dazu gehört in dem Bild, was sie sich da gezeichnet haben und an das sie glauben, damit ein Fluch aufgehoben werden kann.",4,4,3,3.667
AU01.004143,d5_ambiguity_tolerance,"Ich kann die Sorge gut verstehen, vor allem, wenn sie hinter den Werten stehen. Ich versuche mich gerade so ein bisschen aber auch in die Perspektive, Kinder reinzuversetzen und stelle mir das auch sehr schwierig und anstrengend vor, wenn gewisse Werte als Voraussetzungen oder Erwartungen vielleicht sogar auch da sind, während ja die Gesellschaft, wie sie eben auch selber schon gesagt haben, anders funktioniert aktuell und sie auch irgendwie dazu ermutigen, dass wir hinschauen können, wie vielleicht eine Gleichzeitigkeit passieren kann, dass ihre Kinder die muslimischen Werte von ihnen weitergetragen bekommen und gelehrt bekommen und vorgelebt bekommen und gleichzeitig aber auch eine Vereinbarung mit den gesellschaftlichen Werten, die aktuell da sind, zu vereinbaren. Das ist anstrengend, aber sicherlich möglich, um es auch ihren Kindern dann angenehmer und leichter zu machen.",1,2,1,1.333
AU01.004147,d5_ambiguity_tolerance,"Ihre Erklärung ist also, dass ein Fluch auf Ihnen liegt, könnte es auch noch eine andere Erklärung geben für die Situation, in der Sie sind, für das, wie Sie sich gerade fühlen.",1,1,1,1.0
AU01.004148,d5_ambiguity_tolerance,"Ich höre, dass Ihnen Religion sehr wichtig ist und dass auch die Weitergabe von Traditionen ein großer Wert für Sie darstellt. Was glauben Sie, warum es für die Kommilitonen vielleicht weniger wichtig ist, beziehungsweise sie mehrheitlich nicht religiös sind?",2,1,1,1.333
AU01.004149,d5_ambiguity_tolerance,"Ich höre, das ist ein großer Wert für Sie, Ihre muslimischen Prägungen, muslimischen Werte weiterzugeben an Ihre Kinder. Was macht Ihnen Sorge, wenn Sie sehen, dass es für andere Menschen andere Werte gibt? Was könnte der Grund sein, dass Sie sich anders entspannen als Sie?",4,3,1,2.667
AU01.004162,d5_ambiguity_tolerance,"Ja klar, also ich kann das auf jeden Fall nachvollziehen. Jeder Mensch hat ja verschiedene Werte, unterschiedliche Werte und möchte sich auch danach richten. Für mich ist es jetzt noch mal spannend zu überlegen, wenn Sie auch sagen, wenn Sie sehen wie die Kinder in Deutschland hier nach welchen Werten die aufwachsen, welche Werte meinen Sie da genau und können Sie sich vorstellen, dass die vielleicht auch gleichzeitig existieren dürfen, also dass es auch gleichzeitig sein kann, dass sie ihre Werte und die der anderen gleichzeitig leben oder wie denken sie darüber?",2,2,1,1.667
AU01.004163,d5_ambiguity_tolerance,"Okay, also das ist für mich erstmal eine neue Ansicht, aber ich finde es sehr spannend und würde Sie da gerne fragen, was Sie mit Engeln meinen, also was diese Engel tun. Dafür würde ich das gerne mehr verstehen.",4,4,3,3.667
AU01.004164,d5_ambiguity_tolerance,"Okay, also ich kann es auf jeden Fall nachvollziehen zu sagen, das ist meine Werte, das ist mir wichtig, das weiterzugeben. Können Sie mir genau erklären, was genau Sie daran respektlos finden, wenn jemand sagt, er ist atheistisch? Das habe ich noch nicht ganz verstanden und würde es gerne verstehen.",4,4,3,3.667
AU01.004173,d5_ambiguity_tolerance,"Das ist spannend. Okay, da haben Sie ja eine ziemlich klare Erklärung für Ihre Symptome. Nur mal so angenommen, es gäbe keinen solchen Fluch. Was wäre dann anders in Ihrem Leben?",2,4,3,3.0
AU01.004175,d5_ambiguity_tolerance,"Okay, das ist Ihnen wirklich sehr wichtig. Ihnen und Ihrer Familie auch. Da wäre ich wirklich ganz neugierig zu sehen, wie viel davon sind Ihre eigenen Überzeugungen und wie viel kommt Ihrer Familie und was ist Ihre Befürchtung, wenn Ihre Kinder hier mit anderen werden aufwachsen.",3,4,3,3.333
AU01.004176,d5_ambiguity_tolerance,"Was ist denn das, was Sie tun, um diese Engel positiv zu stimmen oder negativ zu stimmen? Also wo sehen Sie Ihren Einfluss darauf, welche Möglichkeiten haben Sie, um diese Engel zu verstimmen oder positiv zu stimmen?",4,4,4,4.0
AU01.004199,d5_ambiguity_tolerance,"Und es ist total interessant, wie kriegt man einen Engel dazu, dass sie einem umgeht? Also, wie glauben Sie, kann man die wie so anlocken?",4,3,3,3.333
AU01.004200,d5_ambiguity_tolerance,"Wie nimmt man einen Fluch? Ich kenne mich nicht so gut aus mit Flüchenden. Aber angenommen, der Fluch hat einen Anteil daran, dass es ihm besser gehen könnte, wenn er genommen ist. Ja, wie würde das passieren? Und wie groß wäre dann der Effekt?",4,4,3,3.667
AU01.004201,d5_ambiguity_tolerance,"Also, welche Werte wollen Sie denn an Ihre Familie weitergeben, auch im Umgang mit Leuten, die vielleicht anders glauben?",4,3,3,3.333
AU01.004225,d5_ambiguity_tolerance,"Warum empfinden Sie das als respektlos? Also es ist abweichend von Ihrer Religion, ja, aber was stört Sie daran?",3,4,2,3.0
AU01.004226,d5_ambiguity_tolerance,"Ja, also sie haben ihre Werte und dann kann ich verstehen, dass sie auch wollen, dass ihre Kinder dann eher nach ihren Werten erzogen werden. Jetzt ist es aber natürlich so, dass Kinder auch in der Schule und auch in ihrem Umfeld andere Dinge mitbekommen und sich ja dann letztlich selbst auch so ein Wertesystem zusammenbauen, aus dem Elternhaus und aus anderen Einflüssen. Was denken Sie denn darüber, also werden Sie auch offen dafür oder haben Sie da jetzt schon ganz konkrete Vorstellungen?",2,2,3,2.333
AU01.004227,d5_ambiguity_tolerance,"Ja, das ist schön, dass Sie so positiv denken, haben Sie das dann auch so erfahren, dass Sie Ihre Probleme dadurch beeinflussen konnten, also wie Sie denken, hat das Ihnen auch schon mal in Ihrem persönlichen Leben geholfen.",4,4,3,3.667
AU01.004249,d5_ambiguity_tolerance,"Also da schwingt jetzt auch so ein bisschen die Angst mit, ihre Werte zu verlieren und auch ihre muslimische Kultur. Habe ich das richtig verstanden, dass sie sich da hingegen Sorgen machen?",3,4,3,3.333
AU01.004250,d5_ambiguity_tolerance,Können Sie das noch näher beschreiben?,2,3,2,2.333
AU01.004251,d5_ambiguity_tolerance,"Und wie sieht es gerade bei Ihnen aus? Woran liegt es gerade, dass es Ihnen nicht gut geht? Was könnten Sie sich vorstellen, was da helfen könnte, eben auch vielleicht um diesen Engel umzustimmen?",4,4,3,3.667
AU01.004265,d5_ambiguity_tolerance,"Ich glaube, das habe ich jetzt nicht ganz verstanden, wie Sie das meinen, dass Sie Atheisten als respektlos Ihnen gegenüber empfinden.",3,2,2,2.333
AU01.004266,d5_ambiguity_tolerance,"Das ist jetzt ein bisschen ungewöhnliche Sichtweise, haben denn Sie oder ich oder wir hier zusammen in der Therapie überhaupt eine Möglichkeit, ein Fluch von Ihnen zu nehmen?",2,1,2,1.667
AU01.004267,d5_ambiguity_tolerance,"Wie geht es Ihnen denn insgesamt dann mit der Situation, dass Sie da so große Differenzen erleben zwischen den Werten um Sie und Ihre Kinder herum und den Werten, die Ihnen wichtig sind?",4,3,3,3.333
AU01.004327,d5_ambiguity_tolerance,"Was ist das für ein Fluch und was glauben Sie müsste passieren, dass der wieder verschwindet?",4,4,3,3.667
