id,dimension,rater_one,rater_two,rater_three,average_score,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you_total,you_sing,you_plur,you_formal,other,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,Emoji
AU01.002379,d5_ambiguity_tolerance,3,3,2,2.667,text,"Wer oder was hat sie verflucht? Wo kommt dieser Fluch her? Und was glauben sie? Wie kann man, also wie können sie diesen Fluch von sich nehmen? Was ist nötig, damit sie von diesem Fluch befreit werden?",1,37,1,86.646,1,83.544,7.4,8.108,91.892,72.973,35.135,13.514,0,0,0,0,0,0,10.811,10.811,10.811,21.622,0,8.108,10.811,8.108,16.216,0,18.919,10.811,8.108,18.919,0,0,8.108,5.405,2.703,0,2.703,0,16.216,0,0,0,0,18.919,2.703,8.108,0,5.405,2.703,2.703,0,0,0,0,2.703,0,0,0,0,8.108,0,8.108,0,0,0,0,10.811,2.703,13.514,2.703,8.108,0,0,0,0,0,2.703,0,8.108,0,0,0,0,0,18.919,0,5.405,0,0,13.514,0,0,0,0,0,0,0
AU01.002380,d5_ambiguity_tolerance,2,2,3,2.333,text,"Aber ihre Frau sieht das anders, wenn ich das richtig verstehe. Also ihre Frau möchte arbeiten und glaubt, dass sie arbeiten kann und sich auch um die Familie kümmert. Sehe ich das richtig?",1,33,1,72.607,1,,11,21.212,100,57.576,27.273,18.182,6.061,0,0,0,0,0,9.091,9.091,9.091,0,12.121,3.03,3.03,3.03,30.303,0,24.242,3.03,3.03,0,0,0,0,0,0,0,0,0,27.273,9.091,0,6.061,0,30.303,6.061,3.03,6.061,9.091,6.061,9.091,6.061,6.061,0,0,0,0,0,0,0,15.152,3.03,6.061,6.061,0,0,0,15.152,0,3.03,0,0,3.03,6.061,3.03,3.03,0,0,0,9.091,0,0,6.061,0,0,15.152,6.061,6.061,0,0,3.03,0,0,0,0,0,0,0
AU01.002381,d5_ambiguity_tolerance,3,3,3,3.0,text,Wie stimmen wir denn die Engel um uns herum positiv?,1,10,3.112,99,30.36,99,10,20,90,70,20,20,0,20,0,0,0,0,0,0,0,0,10,10,0,10,30,0,0,20,10,10,0,0,10,10,0,0,0,0,20,0,0,0,0,20,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,40,20,10,0,10,0,0,0,0,20,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0
AU01.002532,d5_ambiguity_tolerance,4,3,4,3.667,text,Das würde ich gerne besser verstehen. Was empfinden Sie an diesen Menschen als respektlos?,1,14,1.47,61.753,41.769,99,7,28.571,85.714,57.143,35.714,14.286,7.143,0,0,0,0,0,7.143,7.143,7.143,14.286,7.143,14.286,7.143,7.143,14.286,0,14.286,14.286,14.286,7.143,0,0,21.429,21.429,0,0,0,0,21.429,0,0,0,0,21.429,7.143,0,7.143,7.143,0,7.143,0,0,0,0,0,0,0,0,0,7.143,0,7.143,0,7.143,0,0,0,0,14.286,0,7.143,7.143,0,0,0,0,0,0,14.286,0,0,0,0,0,14.286,7.143,0,0,0,7.143,0,0,0,0,0,0,0
AU01.002533,d5_ambiguity_tolerance,4,3,4,3.667,text,"Ich habe den Eindruck, Familie ist für Sie ein sehr wichtiges Thema in Ihrem Leben. Möchten Sie mir mehr darüber erzählen, warum das so ist?",1,25,3.112,79.722,1,97.08,12.5,24,100,68,24,20,8,0,0,0,0,0,12,12,12,0,12,8,12,12,12,0,20,8,8,4,0,8,4,4,0,0,0,0,20,4,0,0,0,20,4,4,0,4,4,0,0,0,0,0,12,0,4,0,0,8,4,0,4,0,0,0,12,0,4,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,16,4,8,0,0,4,0,0,0,0,0,0,0
AU01.002534,d5_ambiguity_tolerance,3,3,3,3.0,text,"Für mich klingt es so, als wenn sie da ziemlich hin und her gerissen und wie in einem inneren Kampf. Ich würde mir gerne beide Seiten, die da sprechen, mit ihnen mal genauer anschauen.",1,34,1,42.416,93.322,87.382,17,17.647,97.059,67.647,20.588,17.647,8.824,0,0,0,0,0,8.824,5.882,5.882,5.882,5.882,11.765,5.882,8.824,29.412,0,14.706,5.882,5.882,2.941,0,2.941,8.824,5.882,2.941,0,2.941,0,14.706,0,0,0,0,23.529,0,8.824,5.882,11.765,0,5.882,5.882,2.941,2.941,0,0,0,0,0,0,5.882,0,5.882,2.941,0,0,2.941,2.941,0,26.471,2.941,14.706,2.941,0,0,0,0,0,0,0,0,0,0,0,0,14.706,5.882,8.824,0,0,0,0,0,0,0,0,0,0
AU01.002736,d5_ambiguity_tolerance,1,2,1,1.333,text,"Okay, jetzt haben Sie ja schon sehr klar sozusagen gesagt, woher das Ihrer Meinung nach kommt. Haben Sie sich schon mal Gedanken darüber gemacht, ob es vielleicht noch einen anderen Auslöser irgendwie für diese Symptome gibt oder eine andere Entstehung dafür?",1,41,1.023,64.815,82.858,78.499,20.5,26.829,100,63.415,24.39,9.756,0,0,0,0,0,0,7.317,7.317,7.317,12.195,7.317,9.756,4.878,19.512,12.195,0,14.634,9.756,2.439,4.878,0,2.439,2.439,2.439,0,0,0,0,19.512,0,0,0,0,34.146,4.878,4.878,0,14.634,2.439,12.195,2.439,0,2.439,0,2.439,2.439,0,0,0,2.439,0,2.439,0,0,0,4.878,7.317,0,17.073,2.439,2.439,12.195,0,0,0,0,0,0,7.317,0,2.439,4.878,0,2.439,12.195,2.439,7.317,0,0,2.439,0,0,0,0,0,0,0
AU01.002737,d5_ambiguity_tolerance,1,3,3,2.333,text,"Okay, ist das also was, wo Sie sich sozusagen sehr, sehr sicher sind, dass Sie das so planen sozusagen? Oder gibt es da vielleicht auch Aspekte, wo Sie sagen, ja, muss ich vielleicht auch nochmal zweimal drüber nachdenken, ist vielleicht gleichzeitig richtig und falsch oder schwierig, irgendwie im ersten Moment zu beurteilen?",1,52,1,71.079,24.855,17.388,26,26.923,98.077,63.462,17.308,9.615,1.923,0,0,0,0,0,5.769,5.769,5.769,3.846,3.846,3.846,7.692,15.385,23.077,0,15.385,11.538,3.846,5.769,1.923,3.846,7.692,3.846,3.846,0,1.923,1.923,15.385,0,0,0,0,34.615,3.846,3.846,1.923,15.385,5.769,5.769,1.923,0,1.923,0,3.846,0,0,0,0,9.615,0,5.769,0,0,5.769,0,9.615,1.923,15.385,0,7.692,7.692,1.923,0,0,0,0,0,11.538,0,1.923,5.769,0,3.846,21.154,0,17.308,0,0,3.846,0,0,0,0,0,0,0
AU01.002738,d5_ambiguity_tolerance,1,3,2,2.0,text,"Okay, haben Sie da, wenn Sie sich jetzt mal vorstellen sozusagen, das ist jetzt eine Stimme mehr oder weniger, die das sagt und Sie haben noch in Ihrem inneren Team eine andere Stimme, die da ist. Was könnte die denn erwidern? Haben Sie sich da schon mal drüber Gedanken gemacht?",1,50,1,75.775,8.54,68.356,16.667,14,98,74,22,14,0,0,0,0,0,0,10,10,10,4,14,4,12,8,24,0,16,8,6,2,0,4,2,2,0,0,0,0,18,0,0,0,0,30,4,8,4,14,0,8,6,0,6,0,4,0,0,0,0,2,2,0,0,0,0,4,10,0,18,0,10,8,2,6,0,0,0,0,6,0,2,2,0,2,16,2,10,0,0,4,0,0,0,0,0,0,0
AU01.002812,d5_ambiguity_tolerance,4,3,3,3.333,text,"Das finde ich erstmal gut, wenn es Ihnen wichtig ist, Tradition und Ihre Religion und Kultur weiterzugeben. Können Sie mir nochmal erklären, was genau Sie meinen, wenn Sie respektlos sagen?",1,30,1,73.611,2.65,99,15,26.667,93.333,56.667,36.667,26.667,10,0,0,0,0,0,16.667,13.333,16.667,6.667,3.333,0,3.333,3.333,16.667,0,16.667,6.667,0,3.333,0,0,10,10,0,0,0,0,30,0,0,0,0,26.667,10,0,6.667,10,6.667,6.667,3.333,0,3.333,0,3.333,0,0,0,0,13.333,6.667,3.333,3.333,0,0,0,6.667,0,6.667,0,0,6.667,0,0,0,0,3.333,0,10,0,0,3.333,0,0,20,3.333,13.333,0,0,3.333,0,0,0,0,0,0,0
AU01.002813,d5_ambiguity_tolerance,3,4,4,3.667,text,"Das ist doch total gut. Dann können wir versuchen, die Engel mit einzubeziehen, hier auch in unserer gemeinsamen Arbeit. Auch wenn ich hier ein bisschen andere Methoden vorstelle, können wir ja beides nutzen, das was Sie aus Ihrer Kultur kennen. Das ist total wertvoll. Lassen Sie uns das doch näher anschauen.",1,51,1.35,96.392,3.181,99,10.2,17.647,98.039,54.902,27.451,15.686,1.961,7.843,0,0,0,0,5.882,5.882,5.882,3.922,11.765,5.882,7.843,3.922,21.569,0,15.686,7.843,1.961,1.961,0,5.882,5.882,5.882,0,0,0,0,19.608,0,0,0,0,19.608,3.922,0,1.961,5.882,3.922,3.922,1.961,1.961,0,0,3.922,0,0,0,0,19.608,9.804,7.843,0,1.961,0,0,3.922,0,11.765,1.961,9.804,0,5.882,0,0,0,1.961,0,9.804,0,0,1.961,0,0,17.647,9.804,7.843,0,0,0,0,0,0,0,0,0,0
AU01.002814,d5_ambiguity_tolerance,3,4,4,3.667,text,"Es ist ja auch etwas, was total wertvoll ist, was Sie da haben, diesen Zusammenhalt mit der Familie und dieser Wertfamilie, der bei Ihnen an erster Stelle steht. Und ich kann mir vorstellen, dass es hier in Europa ein bisschen schwer ist, weil, genau wie Sie sagen, auf die Karriere oder die Arbeit an erster Stelle steht. Gibt es denn Möglichkeiten, dass Ihr Wertfamilie da genügend Raum bekommt oder genug Raum?",1,71,12.578,84.217,51.158,17.388,23.667,15.493,95.775,60.563,19.718,8.451,2.817,0,1.408,0,1.408,0,5.634,4.225,5.634,11.268,7.042,8.451,8.451,2.817,18.31,0,18.31,9.859,4.225,4.225,2.817,4.225,5.634,2.817,2.817,0,0,1.408,16.901,1.408,0,0,0,22.535,1.408,5.634,0,7.042,5.634,2.817,2.817,0,1.408,1.408,7.042,0,0,2.817,0,11.268,2.817,8.451,0,0,0,0,12.676,0,19.718,2.817,16.901,2.817,5.634,1.408,4.225,0,0,0,7.042,0,0,2.817,0,0,16.901,2.817,12.676,0,0,1.408,0,0,0,0,0,0,0
AU01.002828,d5_ambiguity_tolerance,1,2,3,2.0,text,"Was würden Sie denn sagen, wie lange muss ein Kind sich an die Erwartungen ihrer Eltern anpassen, bis sie genug geleistet haben für das, was die Eltern damals geopfert haben?",1,30,13.736,98.081,1,1,30,13.333,93.333,70,23.333,13.333,0,0,0,0,0,0,10,10,10,6.667,13.333,10,13.333,6.667,13.333,0,20,10,3.333,10,0,0,6.667,0,6.667,0,0,0,26.667,6.667,0,0,0,13.333,0,3.333,6.667,3.333,3.333,0,3.333,0,3.333,0,0,0,0,0,0,20,6.667,6.667,3.333,0,3.333,6.667,3.333,3.333,13.333,0,10,10,3.333,0,0,0,0,0,6.667,0,0,0,0,0,13.333,0,10,0,0,3.333,0,0,0,0,0,0,0
AU01.002829,d5_ambiguity_tolerance,1,3,3,2.333,text,"Haben Sie denn auch schon mal Familien erlebt, wo es doch funktioniert hat, also wo die Familie dann nicht komplett auseinandergebrochen ist, als die Frau auch einen Job angefangen hat, ob Mini-Job oder Teilzeit oder Vollzeit? Kennen Sie da auch solche Geschichten?",1,42,1,55.56,61.878,,21,23.81,85.714,61.905,9.524,4.762,0,0,0,0,0,0,4.762,4.762,4.762,4.762,7.143,4.762,11.905,7.143,33.333,2.381,19.048,7.143,7.143,7.143,0,0,0,0,0,0,0,0,19.048,7.143,0,2.381,0,23.81,2.381,4.762,0,7.143,4.762,11.905,0,0,0,0,2.381,0,0,0,0,9.524,4.762,2.381,2.381,0,0,2.381,7.143,0,14.286,0,7.143,7.143,4.762,4.762,4.762,0,0,0,0,0,0,0,0,0,16.667,0,9.524,0,0,4.762,0,2.381,0,0,0,0,0
AU01.002830,d5_ambiguity_tolerance,4,4,3,3.667,text,"Was sind denn so Traditionen, die Sie gerne an Ihre Kinder weitergeben würden und was sind denn Traditionen, wo Sie sagen, nee, das wurde mir so weitergegeben, aber das ist eigentlich nicht das, was ich meinen Kindern mitgeben möchte.",1,39,1,23.374,1,80.989,39,17.949,92.308,71.795,30.769,15.385,7.692,0,0,0,0,0,7.692,7.692,7.692,7.692,10.256,2.564,15.385,0,25.641,5.128,20.513,0,0,10.256,0,0,2.564,2.564,0,0,0,0,15.385,5.128,0,0,0,15.385,2.564,0,5.128,7.692,2.564,7.692,2.564,0,2.564,0,2.564,0,0,0,0,7.692,5.128,0,2.564,0,0,2.564,7.692,0,5.128,0,5.128,0,0,0,0,0,0,0,10.256,0,2.564,0,0,0,17.949,2.564,15.385,0,0,0,0,0,0,0,0,0,0
AU01.002854,d5_ambiguity_tolerance,1,3,2,2.0,text,"Und Sie wünschen sich dann entsprechend auch mehr Stabilität für Ihren eigenen Weg, wenn Sie zum Beispiel studieren.",1,18,13.736,74.835,1,99,18,33.333,100,55.556,22.222,22.222,0,0,0,0,0,0,16.667,16.667,16.667,0,0,11.111,0,0,22.222,0,11.111,16.667,5.556,0,0,5.556,5.556,5.556,0,0,0,0,22.222,0,0,0,0,38.889,5.556,0,11.111,5.556,5.556,11.111,5.556,0,0,5.556,0,0,0,0,0,11.111,0,11.111,0,0,0,0,0,0,5.556,0,5.556,0,5.556,0,0,0,0,0,0,0,0,0,0,0,11.111,5.556,5.556,0,0,0,0,0,0,0,0,0,0
AU01.002855,d5_ambiguity_tolerance,0,0,2,0.667,text,Wie lassen sich denn die Enden hostilständen?,1,7,1.47,89.444,4.127,,7,14.286,85.714,71.429,14.286,14.286,0,0,0,0,0,0,0,0,0,0,14.286,0,14.286,0,28.571,0,14.286,14.286,14.286,14.286,0,0,0,0,0,0,0,0,14.286,0,0,0,0,42.857,0,14.286,0,0,0,0,0,0,0,0,0,0,0,0,0,28.571,0,28.571,0,0,0,0,0,0,14.286,0,0,14.286,0,0,0,0,14.286,0,0,0,0,0,0,0,14.286,0,0,0,0,14.286,0,0,0,0,0,0,0
AU01.002856,d5_ambiguity_tolerance,1,2,2,1.667,text,"Gibt es in eurer Kultur Personen, die dir dabei helfen können, einen Fluss zu nehmen?",1,15,99,99,2.65,,15,6.667,86.667,46.667,20,6.667,0,0,6.667,6.667,0,0,0,0,0,13.333,13.333,20,0,6.667,0,0,26.667,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,6.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,0,6.667,0,0,0,0,6.667,0,13.333,0,13.333,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,13.333,0,0,6.667,0,0,0,0,0,0,0
AU01.003036,d5_ambiguity_tolerance,1,2,1,1.333,text,"Also sie meinen, dass dann die Symptome nicht mehr da werden, wenn sie die Umgebung ändern kann. Ja, also es gibt Situationen im Leben, die unser geistiger Zustand, unsere Leben schwer machen, auf jeden Fall. Unverhalten zum Beispiel. Aber meine Frage ist, was können dann wir hier machen? Dafür können wir, wir sind hier nur in sie und ich. Wir können nur unser Selb ändern oder etwas mit uns machen. Aber die Situation können wir nicht ändern. Also was würden sie vorschlagen? Was könnte ihnen helfen, dass wir zusammen hier arbeiten können?",1,92,1,96.253,6.215,43.286,10.222,11.957,96.739,61.957,26.087,19.565,3.261,10.87,0,0,0,0,5.435,4.348,5.435,6.522,4.348,6.522,9.783,7.609,11.957,2.174,26.087,4.348,2.174,3.261,0,3.261,5.435,3.261,2.174,0,0,2.174,23.913,0,0,0,0,31.522,3.261,10.87,5.435,6.522,4.348,6.522,1.087,0,0,1.087,4.348,1.087,2.174,0,0,22.826,11.957,9.783,0,0,1.087,1.087,4.348,1.087,11.957,1.087,8.696,2.174,1.087,0,0,0,0,0,4.348,0,0,1.087,0,0,19.565,6.522,9.783,0,0,3.261,0,0,0,0,0,0,0
AU01.003037,d5_ambiguity_tolerance,2,2,2,2.0,text,"Und was können Sie sich vorstellen, dass Sie dafür tun können, also unter die Umstände? Sie wollen in Deutschland, es ist, wie Sie sagen, wahrscheinlich, dass die Kinder diese Werte nicht von alleine ausnehmen. Was wäre für Sie wichtig, dass Sie von Ihnen vielleicht mit sich nehmen können? Also Sie haben über Werte gesprochen. Was Werte würden wichtig und wie stellen Sie sich vor, dass das passieren kann? Weil wir können über viel überlegen, was gut wäre oder was die Ideal-Bild wäre. Und das ist immer sehr gut, damit wir wissen, okay, damit wäre ich sehr glücklich. Aber dann der nächste Schritt ist auch zu sehen oder zu überlegen, was kann ich dann dafür machen. Vielleicht kann ich nicht 100 Prozent schaffen, aber es kann sein, dass mit 50 Prozent ich mir schon glücklich bin, weil es klingt für mich wie aus wie, das ist eine Sache von Kompromissen. Man muss immer etwas ausgeben, um was zu bekommen. Was würden Sie zum Beispiel behalten, auszugeben und was nicht? Das wäre vielleicht ein guter Startpunkt.",1,174,1,66.072,1,99,14.5,17.816,95.977,69.54,23.563,12.644,3.448,1.149,0,0,0,0,6.322,5.747,5.747,8.621,5.747,12.644,14.943,6.897,17.816,1.724,22.989,8.621,3.448,7.471,1.149,3.448,9.77,9.195,0.575,0,0,0.575,13.793,0.575,0,0,0,25.862,2.299,5.747,6.322,8.621,5.172,4.023,1.724,0.575,1.149,0,2.874,0.575,0,0,0,13.218,1.724,8.621,2.874,1.724,0,0.575,6.322,0.575,10.92,1.149,8.046,3.448,1.724,0,0,2.299,0,0,6.897,0,0.575,0.575,0,0,18.391,4.598,10.92,0,0,2.299,0,0.575,0,0,0,0,0
AU01.003038,d5_ambiguity_tolerance,2,3,2,2.333,text,"Also, es ist gut zu wissen, was für ihn wichtig ist, für sie wichtig ist. Also, ich würde mich auch interessieren, woher kommt das? Also, nicht, dass ich das unwichtig finde. Wir haben alle verschiedene Werte. Ich habe auch Werte, die andere Leute komplett unwichtig finden, aber es ist gut zu wissen, woher das oder wohin geht das. Diese Familienwerte, haben sie geholfen im Leben oder was haben sie ihnen gegeben, dass sie gerne weitergeben würden? Ja, weil ich kann mir vorstellen, dass diese Leute, die atheistisch sind zum Beispiel, auch ihr Grunde haben oder das ist auch für sie hilfreich und ihr Leben zu gestalten. Ich weiß nicht, ob es ein richtig und falsch gilt. Was würden Sie dann sagen? Sie haben viel über wichtig gesprochen. Was bedeutet dieses Wort wichtig? Warum ist etwas wichtig oder unwichtig?",1,138,1,63.581,4.545,99,11.5,16.667,98.551,67.391,26.812,13.768,5.072,0.725,1.449,0,1.449,0,7.971,7.246,7.246,9.42,5.797,7.246,14.493,5.797,16.667,1.449,23.188,11.594,3.623,6.522,0,2.174,13.043,10.145,2.899,0,0,0,18.116,0.725,0,0,0,29.71,5.072,4.348,2.899,6.522,10.145,7.246,1.449,0,1.449,0,5.797,0,1.449,0,0,7.971,1.449,2.174,3.623,0,0.725,2.174,10.145,0,7.246,1.449,4.348,1.449,0,0.725,0.725,1.449,0,0,5.797,0,0,1.449,0,0,21.014,5.072,12.319,0,0,3.623,0,0,0,0,0,0,0
AU01.003069,d5_ambiguity_tolerance,0,0,1,0.333,text,"Das Leben wäre dann ein schönes Märchen, wenn wir nur Engel um uns herum haben, aber leider gibt es ab und zu Bösewichte, die Unfälle bauen, die Stehlen, daher müssen wir auch berücksichtigen, dass es nicht nur gute Menschen um uns herum gibt.",1,43,3.528,95.462,9.514,76.079,43,16.279,88.372,65.116,16.279,9.302,0,9.302,0,0,0,0,0,0,0,4.651,9.302,9.302,6.977,11.628,20.93,2.326,11.628,4.651,0,0,0,0,6.977,4.651,2.326,0,0,2.326,20.93,0,0,0,0,13.953,2.326,2.326,6.977,4.651,2.326,6.977,0,0,0,0,2.326,0,2.326,0,0,11.628,9.302,0,0,2.326,0,0,4.651,0,13.953,0,4.651,6.977,0,0,0,0,2.326,0,0,0,0,0,0,0,16.279,2.326,13.953,0,0,0,0,0,0,0,0,0,0
AU01.003070,d5_ambiguity_tolerance,1,2,2,1.667,text,"Sie sprechen von Fluch, dass jemand Ihnen was Böses gewünscht hat und darauf führen Sie zurück, dass Sie jetzt einige Probleme empfinden. Ich kann das nachvollziehen, dass es beängstigend sein kann, dass wenn jemand Ihnen was Schlechtes wünscht, dann geht das in Erfüllung. Das ist leicht darauf zurückzuführen. Aber wir sollten auch schauen, was Sie ... wie Sie dann ... das kann ich auch noch vollziehen, aber ich würde sagen, Sie machen es sich etwas leichter, wenn Sie auch die Verantwortung für Ihre Symptome von sich nehmen.",1,85,1,88.485,1,45.791,14.167,18.824,95.294,72.941,34.118,20,3.529,1.176,0,0,0,0,12.941,10.588,11.765,9.412,5.882,7.059,10.588,7.059,23.529,0,22.353,7.059,1.176,4.706,0,1.176,11.765,5.882,4.706,1.176,1.176,1.176,25.882,0,0,0,0,25.882,3.529,4.706,10.588,7.059,0,5.882,2.353,1.176,1.176,0,2.353,1.176,0,0,0,9.412,1.176,4.706,1.176,1.176,2.353,3.529,9.412,0,11.765,2.353,7.059,3.529,3.529,1.176,0,1.176,0,0,3.529,0,0,0,0,0,22.353,11.765,10.588,0,0,0,0,0,0,0,0,0,0
AU01.003149,d5_ambiguity_tolerance,4,3,2,3.0,text,"Wie ist das denn, also ich verstehe, dass Sie also vermuten, dass eine Erlösung von den psychischen Beschwerden dann durch Engel herbeigeführt wird. Wie sehen Sie denn da unsere Gespräche in dem Zusammenhang?",1,33,13.736,93.442,18.318,1,16.5,24.242,96.97,69.697,15.152,12.121,3.03,3.03,0,0,0,0,6.061,6.061,6.061,0,12.121,9.091,6.061,6.061,27.273,0,12.121,6.061,6.061,6.061,0,0,3.03,0,3.03,0,3.03,0,18.182,0,0,0,0,24.242,9.091,15.152,0,3.03,0,0,6.061,3.03,3.03,0,3.03,0,0,0,0,9.091,3.03,6.061,0,0,0,0,6.061,3.03,12.121,0,12.121,0,3.03,0,0,0,6.061,0,3.03,0,0,0,0,0,15.152,3.03,9.091,0,0,3.03,0,0,0,0,0,0,0
AU01.003150,d5_ambiguity_tolerance,2,3,2,2.333,text,"Ja, das ist ja etwas, was man durchaus nachvollziehen kann, dann verstehe ich das so, dass Sie eigentlich für sich da in Übereinstimmung mit den Vorstellungen der Eltern eine Haltung gefunden haben.",1,32,2.665,82.224,71.125,,32,25,100,68.75,25,9.375,3.125,0,0,0,0,0,3.125,3.125,3.125,9.375,15.625,9.375,12.5,6.25,21.875,0,21.875,0,0,3.125,0,3.125,0,0,0,0,0,0,18.75,3.125,0,0,0,34.375,15.625,3.125,0,9.375,0,3.125,0,0,0,0,6.25,3.125,0,0,0,6.25,3.125,0,3.125,0,0,3.125,9.375,0,6.25,0,6.25,0,0,0,0,0,0,0,12.5,0,0,6.25,0,0,15.625,3.125,12.5,0,0,0,0,0,0,0,0,0,0
AU01.003151,d5_ambiguity_tolerance,4,3,3,3.333,text,"Ist das so, dass sie sich persönlich dadurch betroffen fühlen, wenn andere in ihrem Umfeld sich als Atheistinnen bezeichnen? Was macht das mit ihnen?",1,24,1,89.782,36.866,,12,20.833,95.833,70.833,37.5,20.833,0,0,0,0,0,0,12.5,8.333,12.5,8.333,8.333,12.5,8.333,8.333,29.167,0,20.833,12.5,4.167,4.167,0,0,0,0,0,0,0,0,33.333,0,0,0,0,29.167,8.333,8.333,4.167,4.167,0,12.5,4.167,0,0,4.167,4.167,0,0,0,0,4.167,0,4.167,4.167,0,0,4.167,8.333,0,12.5,0,8.333,4.167,0,0,0,4.167,0,0,4.167,0,0,0,0,0,16.667,0,8.333,0,0,8.333,0,0,0,0,0,0,0
AU01.003169,d5_ambiguity_tolerance,4,3,3,3.333,text,Was ist aus Ihrer Sicht wichtig zu respektieren? An den alten Werten und Traditionen und warum?,1,16,72.621,87.133,71.125,99,8,18.75,93.75,62.5,12.5,6.25,0,0,0,0,0,0,6.25,6.25,6.25,6.25,6.25,18.75,6.25,6.25,18.75,0,12.5,12.5,0,12.5,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,18.75,6.25,6.25,0,0,6.25,0,6.25,6.25,0,0,12.5,0,6.25,0,0,18.75,6.25,0,12.5,0,0,0,6.25,0,25,0,18.75,6.25,0,0,0,0,0,0,6.25,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0
AU01.003170,d5_ambiguity_tolerance,3,3,3,3.0,text,Welche Werte sind Ihnen wichtig für das Aufwachsen Ihrer Kinder?,1,10,3.112,98.897,1,99,10,20,100,60,40,20,0,0,0,0,0,0,20,10,20,10,10,10,10,0,10,0,20,10,0,10,0,0,20,20,0,0,0,0,30,10,0,0,0,10,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,20,0,0,20,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0
AU01.003171,d5_ambiguity_tolerance,3,3,3,3.0,text,Und wodurch können sie die Engel positiv stimmen?,1,8,45.066,87.133,1,99,8,37.5,87.5,50,12.5,12.5,0,0,0,0,0,0,12.5,12.5,12.5,0,12.5,0,0,12.5,12.5,0,12.5,12.5,0,12.5,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,25,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,25,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,12.5,0,0,0,0,0,0,0
AU01.003244,d5_ambiguity_tolerance,4,3,3,3.333,text,Sie reden von einem Fluch. Wie genau stellen Sie sich diesen Fluch vor? Und wer nimmt den weg?,1,18,57.86,98.353,1,99,6,5.556,88.889,61.111,33.333,22.222,0,0,0,0,0,0,16.667,16.667,11.111,16.667,11.111,11.111,0,0,11.111,0,16.667,5.556,5.556,11.111,0,0,5.556,5.556,0,0,0,0,27.778,0,0,0,0,22.222,0,5.556,0,0,5.556,0,5.556,0,5.556,0,0,0,0,0,0,11.111,0,11.111,0,0,0,0,5.556,0,22.222,5.556,22.222,5.556,5.556,0,0,0,0,0,5.556,0,0,5.556,0,0,16.667,5.556,0,0,0,11.111,0,0,0,0,0,0,0
AU01.003245,d5_ambiguity_tolerance,4,4,3,3.667,text,"Ja, Ihnen scheinen Ihre muslimischen Werte sehr wichtig zu sein. Wie würden Sie diese Werte beschreiben? Wie würden Sie wollen, dass Ihre Kinder leben?",1,24,1,98.693,1,99,8,16.667,100,62.5,29.167,25,0,0,0,0,0,0,25,20.833,20.833,4.167,0,4.167,16.667,4.167,12.5,0,25,12.5,8.333,8.333,0,4.167,12.5,12.5,0,0,0,0,29.167,4.167,0,0,0,33.333,4.167,12.5,12.5,12.5,4.167,0,4.167,4.167,0,0,4.167,0,4.167,0,0,16.667,0,8.333,8.333,0,0,0,0,4.167,4.167,0,4.167,0,0,0,0,8.333,4.167,0,4.167,0,0,4.167,0,0,20.833,4.167,8.333,0,0,8.333,0,0,0,0,0,0,0
