id,dimension,text,rater_one,rater_two,rater_three,average_score,ColumnID,Text,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
AU01.004082,d5_ambiguity_tolerance,"Ich höre raus, es ist für Sie nicht nachvollziehbar, dass andere Menschen hier Religion als etwas unwichtiges wahrnehmen. Jetzt würde mich interessieren, mit Ihnen da mal etwas in den Dialog zu gehen. Was genau finden Sie denn an der Haltung, atheistisch zu sein, respektlos?",3,4,3,3.333,text_en,I hear that it is incomprehensible to you that other people here perceive religion as something unimportant. Now I would be interested in having a bit of a dialogue with you. What exactly do you find disrespectful about the attitude of being atheist?,1,43,30.584,87.479,36.919,20.235,14.333,25.581,95.349,81.395,67.442,23.256,11.628,4.651,0,6.977,0,0,11.628,13.953,6.977,0,16.279,13.953,6.977,2.326,0,18.605,9.302,2.326,2.326,0,0,2.326,20.93,0,16.279,4.651,0,2.326,2.326,2.326,2.326,0,4.651,2.326,2.326,0,0,0,0,0,0,0,13.953,4.651,0,0,0,2.326,2.326,9.302,0,0,0,0,0,0,0,0,2.326,0,0,0,0,2.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.326,9.302,13.953,2.326,0,4.651,0,2.326,0,2.326,0,4.651,0,0,0,0,0,0,6.977,4.651,0,2.326,0,0,0,0
AU01.004083,d5_ambiguity_tolerance,"Ich habe leider gerade nicht ganz verstanden, was sie damit meint. Vielleicht können sie versuchen, es mir nochmal zu erklären. Entschuldigung, ich will es gerne besser verstehen können.",2,3,1,2.0,text_en,"Unfortunately, I didn't quite understand what she meant by that. Maybe you can try to explain it to me again. Sorry, I would like to be able to understand it better.",1,31,7.581,11.074,17.185,99,10.333,12.903,100,90.323,67.742,29.032,16.129,9.677,0,3.226,3.226,0,12.903,3.226,0,0,16.129,9.677,9.677,0,3.226,25.806,6.452,0,9.677,0,9.677,0,38.71,0,35.484,12.903,0,12.903,9.677,0,3.226,0,9.677,9.677,0,6.452,6.452,0,0,0,0,0,12.903,6.452,3.226,0,0,0,3.226,6.452,0,0,3.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.452,0,0,0,0,0,3.226,0,0,0,0,0,0,0,3.226,3.226,3.226,0,0,0,0,0,0,19.355,9.677,6.452,0,0,3.226,0,0
AU01.004084,d5_ambiguity_tolerance,"Ich höre, da sind Sie sehr klar, welche muslimischen Werte Sie gerne an Ihre Kinder weitergeben wollen und dass Sie es nicht so machen wollen, wie Sie es hier in Ihrem Umfeld häufig erleben. Können Sie noch mal genauer schildern, was an dem, wie es hier ist, finden Sie denn, möchten Sie so nicht haben und was von dem, wie Sie es gelernt haben, ist Ihnen besonders wichtig?",4,4,3,3.667,text_en,I hear that you are very clear about which Muslim values ​​you would like to pass on to your children and that you don't want to do it the way you often experience it in your environment. Can you describe in more detail what do you think about the way things are here that you don't want to have and what about the way you learned it is particularly important to you?,1,72,3.637,99,10.181,82.999,36,9.722,97.222,84.722,73.611,30.556,16.667,1.389,0,15.278,0,0,13.889,12.5,4.167,0,15.278,13.889,9.722,2.778,2.778,22.222,4.167,1.389,0,0,0,0,20.833,0,13.889,2.778,0,6.944,1.389,0,1.389,0,4.167,4.167,0,2.778,2.778,0,0,0,0,0,19.444,2.778,0,0,0,0,1.389,16.667,0,0,0,0,1.389,0,1.389,0,1.389,0,0,0,0,1.389,0,0,0,0,0,0,0,0,0,0,2.778,0,0,0,0,0,0,0,4.167,12.5,0,1.389,9.722,0,1.389,0,1.389,1.389,8.333,0,0,0,0,0,0,5.556,1.389,0,1.389,0,2.778,0,0
AU01.004138,d5_ambiguity_tolerance,"Das Bild, was Sie gerade gezeichnet haben, finde ich sehr spannend und interessant und ist für mich auch eine neue Perspektive und ich würde gerne mit Ihnen da weiter darüber sprechen, was dieses Bild für Sie bedeutet, zu sagen, dass wir von Engeln umgeben sind und die gut gestimmt werden müssen und genau, würde aber gerne auch vorher sagen oder abklären, dass es auch sein kann, dass auch ein kritischer Blick von mir darauf vorhanden sein kann und passieren kann und wenn das für Sie okay ist, dann können wir gerne mit dem Bild auch so weiterarbeiten.",4,4,3,3.667,text_en,"I find the picture that you have just drawn very exciting and interesting and is also a new perspective for me and I would like to talk to you further about what this picture means to you, to say that we are surrounded by angels and that they have to be in a good mood and precisely, but I would also like to say or clarify beforehand that it is also possible that a critical look from me can also be present and can happen and if that is okay with you, then we can continue to work with the picture in this way.",1,104,7.482,68.162,19.904,94.961,104,14.423,97.115,82.692,70.192,21.154,11.538,4.808,1.923,3.846,0,0.962,9.615,12.5,4.808,0,15.385,12.5,7.692,14.423,0,19.231,5.769,0,2.885,1.923,0.962,0,21.154,0,14.423,3.846,0,5.769,2.885,0.962,2.885,0,6.731,5.769,0,4.808,3.846,0,0,0,0,0,10.577,3.846,0,0,0,0,3.846,6.731,0,0,0,0,0,0,0,0,1.923,0,0,0.962,0,0.962,0,0,0,0,0,0,0,0,0,2.885,0,0,0,0,0,0,0,0.962,7.692,9.615,0.962,0,4.808,3.846,0,0,2.885,0,7.692,1.923,0.962,0,0.962,0,0,3.846,0.962,2.885,0,0,0,0,0
AU01.004141,d5_ambiguity_tolerance,"Wenn wir davon ausgehen, dass ein Fluch auf ihnen liegt, würde ich gerne nachfragen, was denn dazu gehört in dem Bild, was sie sich da gezeichnet haben und an das sie glauben, damit ein Fluch aufgehoben werden kann.",4,4,3,3.667,text_en,"If we assume that there is a curse on them, I would like to ask what goes into the picture that they have drawn for themselves and that they believe in so that a curse can be lifted.",1,38,9.048,90.878,52.185,92.273,38,7.895,92.105,84.211,73.684,28.947,15.789,2.632,2.632,0,0,10.526,13.158,18.421,7.895,0,13.158,13.158,5.263,7.895,0,23.684,0,0,2.632,2.632,0,0,21.053,0,15.789,5.263,0,7.895,5.263,0,2.632,0,5.263,5.263,0,5.263,5.263,0,0,0,0,0,15.789,2.632,0,0,0,0,2.632,13.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.632,15.789,0,5.263,10.526,2.632,0,0,0,2.632,7.895,0,0,0,0,0,0,5.263,2.632,2.632,0,0,0,0,0
AU01.004143,d5_ambiguity_tolerance,"Ich kann die Sorge gut verstehen, vor allem, wenn sie hinter den Werten stehen. Ich versuche mich gerade so ein bisschen aber auch in die Perspektive, Kinder reinzuversetzen und stelle mir das auch sehr schwierig und anstrengend vor, wenn gewisse Werte als Voraussetzungen oder Erwartungen vielleicht sogar auch da sind, während ja die Gesellschaft, wie sie eben auch selber schon gesagt haben, anders funktioniert aktuell und sie auch irgendwie dazu ermutigen, dass wir hinschauen können, wie vielleicht eine Gleichzeitigkeit passieren kann, dass ihre Kinder die muslimischen Werte von ihnen weitergetragen bekommen und gelehrt bekommen und vorgelebt bekommen und gleichzeitig aber auch eine Vereinbarung mit den gesellschaftlichen Werten, die aktuell da sind, zu vereinbaren. Das ist anstrengend, aber sicherlich möglich, um es auch ihren Kindern dann angenehmer und leichter zu machen.",1,2,1,1.333,text_en,"I can understand the concerns, especially when they stand behind the values. I'm trying to put myself a little bit into the perspective of children and I imagine it to be very difficult and exhausting when certain values are perhaps even there as prerequisites or expectations, while society, as you yourself have already said, works differently at the moment and I also encourage them in some way so that we can see how perhaps a simultaneity can happen so that their children are passed on the Muslim values by them and taught and modeled and at the same time an agreement with the social values that are currently in place are there to be agreed upon. This is tiring, but certainly possible to make it more pleasant and easier for your children.",1,132,19.233,70.798,71.273,20.235,44,20.455,93.182,81.061,65.909,14.394,9.848,3.788,0.758,2.273,0,3.03,4.545,13.636,7.576,0,13.636,9.091,12.879,12.879,0,16.667,7.576,3.03,3.03,1.515,1.515,0,27.273,0,14.394,3.03,1.515,3.03,3.03,0.758,3.03,0,4.545,2.273,2.273,2.273,0.758,1.515,0,0,0,0,11.364,1.515,0.758,0,0,0,0.758,9.091,0,0,0,0,0.758,0,0.758,0,3.03,0,0,2.273,0,0.758,1.515,1.515,0,0,0,0,0,0,0,0,0,0,0,0,1.515,0,0,0,3.788,9.848,0,1.515,7.576,0.758,0,0,5.303,3.03,8.333,0.758,0,0,0,0,0,6.818,2.273,3.788,0,0,0.758,0,0
AU01.004147,d5_ambiguity_tolerance,"Ihre Erklärung ist also, dass ein Fluch auf Ihnen liegt, könnte es auch noch eine andere Erklärung geben für die Situation, in der Sie sind, für das, wie Sie sich gerade fühlen.",1,1,1,1.0,text_en,"So your explanation is that there is a curse on you, there could be another explanation for the situation you are in, for the way you are feeling right now.",1,30,10.188,99,93.951,,30,16.667,96.667,76.667,76.667,20,13.333,0,0,13.333,0,0,6.667,20,10,0,13.333,20,13.333,3.333,0,20,0,3.333,0,0,0,0,36.667,0,20,10,0,3.333,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,13.333,0,0,0,0,0,0,13.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,16.667,0,0,13.333,0,0,3.333,3.333,0,16.667,0,0,0,0,0,0,10,3.333,6.667,0,0,0,0,0
AU01.004148,d5_ambiguity_tolerance,"Ich höre, dass Ihnen Religion sehr wichtig ist und dass auch die Weitergabe von Traditionen ein großer Wert für Sie darstellt. Was glauben Sie, warum es für die Kommilitonen vielleicht weniger wichtig ist, beziehungsweise sie mehrheitlich nicht religiös sind?",2,1,1,1.333,text_en,I hear that religion is very important to you and that passing on traditions is also of great value to you. Why do you think it is perhaps less important for your fellow students or why the majority of them are not religious?,1,43,5.883,96.761,11.938,98.388,21.5,20.93,97.674,88.372,69.767,20.93,13.953,2.326,0,9.302,0,2.326,6.977,11.628,2.326,0,13.953,11.628,11.628,6.977,2.326,18.605,11.628,4.651,4.651,4.651,0,0,23.256,0,13.953,2.326,4.651,0,4.651,0,4.651,0,6.977,6.977,0,0,0,0,0,0,0,0,13.953,0,0,0,0,0,0,13.953,0,0,0,0,0,0,0,0,6.977,0,0,2.326,0,4.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.326,4.651,0,2.326,0,0,2.326,0,0,0,9.302,0,0,0,0,0,0,4.651,2.326,0,2.326,0,0,0,0
AU01.004149,d5_ambiguity_tolerance,"Ich höre, das ist ein großer Wert für Sie, Ihre muslimischen Prägungen, muslimischen Werte weiterzugeben an Ihre Kinder. Was macht Ihnen Sorge, wenn Sie sehen, dass es für andere Menschen andere Werte gibt? Was könnte der Grund sein, dass Sie sich anders entspannen als Sie?",4,3,1,2.667,text_en,I hear that it is a great value for you to pass on your Muslim influences and Muslim values ​​to your children. What worries you when you see that other people have different values? What could be the reason you relax differently than you do?,1,45,7.505,99,32.092,54.761,15,11.111,93.333,75.556,64.444,28.889,17.778,2.222,0,15.556,0,0,11.111,15.556,4.444,0,11.111,11.111,4.444,6.667,0,17.778,6.667,0,2.222,0,0,2.222,22.222,0,17.778,2.222,4.444,2.222,0,0,8.889,0,6.667,4.444,2.222,4.444,2.222,2.222,2.222,0,0,0,22.222,2.222,0,0,0,0,0,20,0,0,0,0,4.444,0,4.444,0,6.667,2.222,0,0,0,4.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111,6.667,0,2.222,0,2.222,2.222,0,2.222,0,4.444,0,0,0,0,0,0,6.667,2.222,0,4.444,0,0,0,0
AU01.004162,d5_ambiguity_tolerance,"Ja klar, also ich kann das auf jeden Fall nachvollziehen. Jeder Mensch hat ja verschiedene Werte, unterschiedliche Werte und möchte sich auch danach richten. Für mich ist es jetzt noch mal spannend zu überlegen, wenn Sie auch sagen, wenn Sie sehen wie die Kinder in Deutschland hier nach welchen Werten die aufwachsen, welche Werte meinen Sie da genau und können Sie sich vorstellen, dass die vielleicht auch gleichzeitig existieren dürfen, also dass es auch gleichzeitig sein kann, dass sie ihre Werte und die der anderen gleichzeitig leben oder wie denken sie darüber?",2,2,1,1.667,text_en,"Yes, of course, I can definitely understand that. Every person has different values, different values ​​and wants to live by them. It's exciting for me to think about it again now, when you say that when you see how the children in Germany grow up according to what values ​​they grow up with, what values ​​do you mean exactly and can you imagine that they might be allowed to exist at the same time, so that it can also be the case that they live their values ​​and those of others at the same time or how do they think about that?",1,102,10.188,82.377,83.694,33.966,34,10.784,91.176,82.353,66.667,24.51,11.765,1.961,0,3.922,0,5.882,12.745,12.745,3.922,0,15.686,9.804,10.784,7.843,0,19.608,4.902,0.98,0.98,0,0,0.98,32.353,1.961,22.549,6.863,2.941,3.922,1.961,3.922,5.882,0,0.98,0.98,0,0.98,0.98,0,0,0,0,0,13.725,1.961,0,0,0,0,0.98,11.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.961,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,7.843,7.843,0,0,6.863,0.98,0,0,5.882,0,6.863,1.961,0.98,0,0.98,0,0,9.804,1.961,5.882,0.98,0,0.98,0,0
AU01.004163,d5_ambiguity_tolerance,"Okay, also das ist für mich erstmal eine neue Ansicht, aber ich finde es sehr spannend und würde Sie da gerne fragen, was Sie mit Engeln meinen, also was diese Engel tun. Dafür würde ich das gerne mehr verstehen.",4,4,3,3.667,text_en,"Okay, so this is a new view for me, but I find it very exciting and would like to ask you what you mean by angels, i.e. what these angels do. I would like to understand this more.",1,38,4.13,40.06,8.419,99,19,5.263,100,81.579,65.789,28.947,13.158,7.895,0,5.263,0,0,15.789,13.158,2.632,0,10.526,10.526,5.263,7.895,0,18.421,10.526,2.632,0,0,0,0,31.579,0,23.684,7.895,0,10.526,0,0,2.632,0,15.789,15.789,0,13.158,13.158,0,0,0,0,0,7.895,2.632,0,0,0,0,2.632,5.263,0,0,0,0,0,0,0,0,5.263,0,0,0,0,5.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.895,5.263,0,0,0,2.632,0,0,2.632,0,2.632,0,2.632,0,2.632,0,0,18.421,10.526,7.895,0,0,0,0,0
AU01.004164,d5_ambiguity_tolerance,"Okay, also ich kann es auf jeden Fall nachvollziehen zu sagen, das ist meine Werte, das ist mir wichtig, das weiterzugeben. Können Sie mir genau erklären, was genau Sie daran respektlos finden, wenn jemand sagt, er ist atheistisch? Das habe ich noch nicht ganz verstanden und würde es gerne verstehen.",4,4,3,3.667,text_en,"Okay, so I can definitely understand saying that these are my values, that it's important to me to pass them on. Can you explain to me exactly what exactly you find disrespectful about someone saying they are atheist? I don't fully understand this yet and would like to understand it.",1,50,1,51.988,22.735,81.12,16.667,22,96,90,68,34,18,10,0,4,0,4,16,10,0,0,12,14,10,4,2,30,6,0,2,0,0,2,38,0,30,10,0,10,4,8,0,0,8,6,2,4,4,0,0,0,0,0,18,8,0,0,0,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,4,0,2,0,0,0,0,2,0,12,0,2,0,2,0,0,14,4,4,2,0,4,0,0
AU01.004173,d5_ambiguity_tolerance,"Das ist spannend. Okay, da haben Sie ja eine ziemlich klare Erklärung für Ihre Symptome. Nur mal so angenommen, es gäbe keinen solchen Fluch. Was wäre dann anders in Ihrem Leben?",2,4,3,3.0,text_en,"That's exciting. Okay, so you have a pretty clear explanation for your symptoms. Just assume there was no such curse. What would be different in your life then?",1,28,1,97.11,48.092,75.769,7,14.286,96.429,82.143,67.857,17.857,10.714,0,0,10.714,0,0,7.143,21.429,3.571,0,7.143,17.857,14.286,7.143,3.571,17.857,17.857,0,0,0,0,0,28.571,3.571,17.857,7.143,0,3.571,7.143,0,3.571,0,3.571,3.571,0,3.571,3.571,0,0,0,0,0,14.286,0,0,0,0,0,0,10.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.571,3.571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.857,7.143,0,0,7.143,0,0,0,3.571,3.571,3.571,0,3.571,0,3.571,0,0,21.429,10.714,3.571,3.571,0,3.571,0,0
AU01.004175,d5_ambiguity_tolerance,"Okay, das ist Ihnen wirklich sehr wichtig. Ihnen und Ihrer Familie auch. Da wäre ich wirklich ganz neugierig zu sehen, wie viel davon sind Ihre eigenen Überzeugungen und wie viel kommt Ihrer Familie und was ist Ihre Befürchtung, wenn Ihre Kinder hier mit anderen werden aufwachsen.",3,4,3,3.333,text_en,"Okay, this is really important to you. You and your family too. I would be really curious to see how much of this is your own beliefs and how much comes from your family and what are your fears if your children grow up here with others.",1,47,1.713,99,83.126,20.235,15.667,8.511,100,85.106,74.468,25.532,17.021,2.128,0,14.894,0,0,8.511,19.149,0,0,12.766,10.638,12.766,8.511,0,17.021,8.511,4.255,6.383,4.255,0,2.128,25.532,0,19.149,8.511,4.255,2.128,2.128,4.255,4.255,0,4.255,2.128,2.128,2.128,0,2.128,2.128,0,0,0,21.277,0,0,0,0,0,0,21.277,4.255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.128,10.638,10.638,0,2.128,8.511,2.128,0,0,0,0,8.511,0,2.128,0,2.128,0,0,8.511,6.383,2.128,0,0,0,0,0
AU01.004176,d5_ambiguity_tolerance,"Was ist denn das, was Sie tun, um diese Engel positiv zu stimmen oder negativ zu stimmen? Also wo sehen Sie Ihren Einfluss darauf, welche Möglichkeiten haben Sie, um diese Engel zu verstimmen oder positiv zu stimmen?",4,4,4,4.0,text_en,"So what is it that you do to make these angels positive or negative? So where do you see your influence on this, what options do you have to make these angels upset or positive?",1,35,1,97.11,11.242,1,17.5,14.286,100,82.857,65.714,31.429,11.429,0,0,11.429,0,0,20,14.286,0,0,8.571,14.286,8.571,11.429,0,22.857,8.571,0,2.857,0,0,2.857,20,0,17.143,0,8.571,0,8.571,0,8.571,0,5.714,0,5.714,2.857,0,2.857,0,0,2.857,0,14.286,2.857,0,0,0,0,0,11.429,0,0,0,0,0,0,0,0,5.714,0,0,0,0,5.714,0,0,0,0,0,0,0,0,0,5.714,0,0,0,0,0,0,0,0,8.571,5.714,0,0,2.857,2.857,0,0,0,0,2.857,5.714,0,0,0,0,0,8.571,0,2.857,5.714,0,0,0,0
AU01.004199,d5_ambiguity_tolerance,"Und es ist total interessant, wie kriegt man einen Engel dazu, dass sie einem umgeht? Also, wie glauben Sie, kann man die wie so anlocken?",4,3,3,3.333,text_en,"And it's really interesting, how do you get an angel to avoid you? So how do you think you can attract them?",1,22,1,99,5.07,86.792,11,9.091,100,86.364,72.727,27.273,22.727,0,0,18.182,0,4.545,4.545,4.545,4.545,0,4.545,18.182,18.182,9.091,0,31.818,0,0,0,0,0,0,36.364,0,22.727,13.636,9.091,4.545,0,4.545,0,0,4.545,4.545,0,0,0,0,0,0,0,0,22.727,0,0,0,0,0,0,22.727,0,0,0,0,0,0,0,0,4.545,0,0,0,0,4.545,0,0,0,0,0,0,0,0,0,0,0,4.545,0,0,0,0,4.545,4.545,4.545,0,0,0,0,0,0,0,0,0,13.636,0,0,0,0,0,0,18.182,0,4.545,9.091,0,4.545,0,0
AU01.004200,d5_ambiguity_tolerance,"Wie nimmt man einen Fluch? Ich kenne mich nicht so gut aus mit Flüchenden. Aber angenommen, der Fluch hat einen Anteil daran, dass es ihm besser gehen könnte, wenn er genommen ist. Ja, wie würde das passieren? Und wie groß wäre dann der Effekt?",4,4,3,3.667,text_en,"How do you take a curse? I'm not very familiar with swearing. But suppose the curse played a part in making him feel better once it was removed. Yes, how would that happen? And how big would the effect be?",1,40,8.109,15.75,78.674,59.438,8,10,92.5,87.5,62.5,12.5,7.5,2.5,0,2.5,2.5,0,5,15,10,2.5,5,15,15,5,2.5,30,5,7.5,0,0,0,0,45,2.5,32.5,15,12.5,5,2.5,0,7.5,0,2.5,2.5,0,0,0,0,0,0,0,0,7.5,2.5,0,0,0,0,0,5,0,0,0,2.5,0,0,0,0,2.5,2.5,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,7.5,2.5,0,0,2.5,0,0,0,2.5,5,2.5,0,2.5,0,2.5,0,0,17.5,5,2.5,7.5,0,2.5,0,0
AU01.004201,d5_ambiguity_tolerance,"Also, welche Werte wollen Sie denn an Ihre Familie weitergeben, auch im Umgang mit Leuten, die vielleicht anders glauben?",4,3,3,3.333,text_en,"So, what values ​​do you want to pass on to your family, even when dealing with people who may believe differently?",1,21,5.137,99,24.316,,21,14.286,95.238,80.952,66.667,19.048,14.286,0,0,9.524,0,0,4.762,4.762,0,0,19.048,9.524,19.048,9.524,0,23.81,0,0,4.762,4.762,0,0,23.81,0,19.048,4.762,0,4.762,4.762,0,4.762,0,0,0,0,0,0,0,0,0,0,0,23.81,0,0,0,0,0,0,23.81,4.762,0,0,0,0,0,0,0,4.762,0,0,4.762,0,0,0,0,0,0,0,0,0,0,0,0,4.762,0,0,0,0,0,0,0,14.286,4.762,0,4.762,0,0,0,0,4.762,0,0,4.762,0,0,0,0,0,14.286,0,9.524,4.762,0,0,0,0
AU01.004225,d5_ambiguity_tolerance,"Warum empfinden Sie das als respektlos? Also es ist abweichend von Ihrer Religion, ja, aber was stört Sie daran?",3,4,2,3.0,text_en,"Why do you find this disrespectful? So it's different from your religion, yes, but what bothers you about it?",1,19,1,99,33.608,1,9.5,21.053,100,89.474,68.421,36.842,15.789,0,0,15.789,0,0,21.053,10.526,0,0,10.526,10.526,15.789,10.526,0,15.789,10.526,0,5.263,0,0,5.263,31.579,5.263,21.053,5.263,5.263,0,0,0,10.526,0,5.263,0,5.263,0,0,0,0,0,0,0,26.316,10.526,0,0,0,5.263,0,15.789,0,0,0,0,0,0,0,0,5.263,0,0,0,0,5.263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.526,5.263,0,0,0,0,0,0,0,0,5.263,0,5.263,0,5.263,0,0,26.316,0,10.526,10.526,0,5.263,0,0
AU01.004226,d5_ambiguity_tolerance,"Ja, also sie haben ihre Werte und dann kann ich verstehen, dass sie auch wollen, dass ihre Kinder dann eher nach ihren Werten erzogen werden. Jetzt ist es aber natürlich so, dass Kinder auch in der Schule und auch in ihrem Umfeld andere Dinge mitbekommen und sich ja dann letztlich selbst auch so ein Wertesystem zusammenbauen, aus dem Elternhaus und aus anderen Einflüssen. Was denken Sie denn darüber, also werden Sie auch offen dafür oder haben Sie da jetzt schon ganz konkrete Vorstellungen?",2,2,3,2.333,text_en,"Yes, they have their values ​​and then I can understand that they also want their children to be raised more in accordance with their values. Now, of course, children learn other things at school and in their environment and ultimately put together a system of values ​​for themselves, from their parents and other influences. What do you think about it, are you open to it or do you already have very specific ideas about it?",1,75,8.504,99,72.006,,25,16,93.333,80,69.333,24,16,1.333,0,4,0,10.667,8,13.333,1.333,0,16,9.333,9.333,9.333,0,17.333,6.667,1.333,4,2.667,0,1.333,21.333,1.333,16,5.333,1.333,2.667,1.333,2.667,4,0,0,0,0,0,0,0,0,0,0,0,21.333,2.667,0,0,0,0,0,18.667,1.333,0,0,0,0,0,0,0,1.333,0,0,1.333,0,0,0,0,0,0,0,0,0,0,0,0,1.333,0,0,0,0,0,0,0,8,8,0,2.667,5.333,0,0,0,5.333,1.333,4,0,1.333,0,1.333,0,0,10.667,2.667,6.667,1.333,0,0,0,0
AU01.004227,d5_ambiguity_tolerance,"Ja, das ist schön, dass Sie so positiv denken, haben Sie das dann auch so erfahren, dass Sie Ihre Probleme dadurch beeinflussen konnten, also wie Sie denken, hat das Ihnen auch schon mal in Ihrem persönlichen Leben geholfen.",4,4,3,3.667,text_en,"Yes, it's nice that you think so positively, have you experienced it in such a way that you were able to influence your problems through it, so you think that it has also helped you in your personal life.",1,39,1,99,16.805,91.398,39,15.385,97.436,82.051,66.667,35.897,17.949,0,0,17.949,0,0,17.949,17.949,2.564,0,10.256,10.256,7.692,7.692,0,17.949,5.128,0,7.692,2.564,2.564,2.564,25.641,2.564,12.821,5.128,2.564,0,0,2.564,0,0,5.128,5.128,0,0,0,0,0,0,0,0,28.205,5.128,2.564,0,0,0,0,20.513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.692,7.692,0,0,7.692,0,0,0,0,5.128,5.128,0,2.564,0,2.564,0,0,12.821,2.564,7.692,0,0,2.564,0,0
